season,week,posteam,full_name,targets std,ypr std,catch rate std,rec std,rec yards std,rush std,rush yards std,ypc std,rec tds std,rush tds std,Pos,ypa std,pass attempt std,completions std,pass yards std,pass td std,int std
2024,18,CHI,Rome Odunze,1.467702336,2.645807544,0.089725316,0.926474119,9.985170668,0.368640189,3.772804586,2.344643224,0.193859343,0.0574862,WR,0,0,0,0,0,0
2024,18,SF,Ricky Pearsall,1.467702336,2.645807544,0.089725316,0.926474119,9.985170668,0.368640189,3.772804586,2.344643224,0.193859343,0.0574862,WR,0,0,0,0,0,0
2024,19,LAC,Ladd McConkey,1.671083637,2.349212723,0.069684384,1.093319545,14.35484888,0.311366987,2.032931267,1.158212208,0.25048405,0.040023925,WR,0,0,0,0,0,0
2024,17,NE,Ja'Lynn Polk,1.350630529,3.591106193,0.127954618,0.768427397,8.5180256,0.544088071,4.694539048,2.35290886,0.141422351,0.053560321,WR,0,0,0,0,0,0
2024,21,BUF,Keon Coleman,1.350630529,3.591106193,0.127954618,0.768427397,8.5180256,0.544088071,4.694539048,2.35290886,0.141422351,0.053560321,WR,0,0,0,0,0,0
2024,22,KC,Xavier Worthy,1.467702336,2.645807544,0.089725316,0.926474119,9.985170668,0.368640189,3.772804586,2.344643224,0.193859343,0.0574862,WR,0,0,0,0,0,0
2024,18,JAX,Brian Thomas Jr.,1.671083637,2.349212723,0.069684384,1.093319545,14.35484888,0.311366987,2.032931267,1.158212208,0.25048405,0.040023925,WR,0,0,0,0,0,0
2024,18,IND,Adonai Mitchell,1.596516343,3.514549737,0.118743153,1.048591965,12.07065807,0.377634412,2.854902575,1.894773119,0.178523203,0.037971228,WR,0,0,0,0,0,0
2024,18,MIA,Malik Washington,1.724698575,3.721117006,0.129853873,1.118870352,15.27316427,0.329472655,3.335735271,2.038704811,0.192255537,0.044328529,WR,0,0,0,0,0,0
2024,19,DEN,Troy Franklin,1.555829555,3.596768434,0.129945165,0.986510357,12.65375022,0.244384059,1.74321265,1.43071743,0.172002822,0.022539941,WR,0,0,0,0,0,0
2024,19,TB,Jalen McMillan,1.555829555,3.596768434,0.129945165,0.986510357,12.65375022,0.244384059,1.74321265,1.43071743,0.172002822,0.022539941,WR,0,0,0,0,0,0
2024,18,ARI,Marvin Harrison Jr.,1.467702336,2.645807544,0.089725316,0.926474119,9.985170668,0.368640189,3.772804586,2.344643224,0.193859343,0.0574862,WR,0,0,0,0,0,0
2024,16,NO,Mason Tipton,1.197525464,3.573937845,0.140132367,0.752817789,9.138762251,0.248276271,2.114605266,1.597964239,0.127207153,0.021950934,WR,0,0,0,0,0,0
2024,18,CAR,Jalen Coker,1.74187616,3.093529573,0.09376398,1.111434611,14.06305039,0.172914497,1.41785982,1.116681262,0.198632272,0.013180615,WR,0,0,0,0,0,0
2024,19,DEN,Devaughn Vele,1.197525464,3.573937845,0.140132367,0.752817789,9.138762251,0.248276271,2.114605266,1.597964239,0.127207153,0.021950934,WR,0,0,0,0,0,0
2024,21,WAS,Luke McCaffrey,1.555829555,3.596768434,0.129945165,0.986510357,12.65375022,0.244384059,1.74321265,1.43071743,0.172002822,0.022539941,WR,0,0,0,0,0,0
2024,18,CAR,Xavier Legette,1.596516343,3.514549737,0.118743153,1.048591965,12.07065807,0.377634412,2.854902575,1.894773119,0.178523203,0.037971228,WR,0,0,0,0,0,0
2024,18,NYG,Malik Nabers,1.671083637,2.349212723,0.069684384,1.093319545,14.35484888,0.311366987,2.032931267,1.158212208,0.25048405,0.040023925,WR,0,0,0,0,0,0
2024,22,PHI,Johnny Wilson,1.482098959,3.590709977,0.124256309,1.001579222,12.31740748,0.203196694,1.943892262,1.50821107,0.13935206,0.037439111,WR,0,0,0,0,0,0
2024,19,GB,Jayden Reed,1.596516343,3.514549737,0.118743153,1.048591965,12.07065807,0.377634412,2.854902575,1.894773119,0.178523203,0.037971228,WR,0,0,0,0,0,0
2024,20,LA,Puka Nacua,1.946552601,2.331780011,0.063314585,1.404813539,18.13077234,0.406542055,2.984902437,2.109588124,0.233028672,0.041474613,WR,0,0,0,0,0,0
2024,3,KC,Rashee Rice,1.495305224,2.810628362,0.088390086,1.095378874,12.77204109,0.274706788,2.462706564,1.806758289,0.223390857,0.020331023,WR,0,0,0,0,0,0
2024,18,BAL,Zay Flowers,1.467702336,2.645807544,0.089725316,0.926474119,9.985170668,0.368640189,3.772804586,2.344643224,0.193859343,0.0574862,WR,0,0,0,0,0,0
2024,18,DAL,Jonathan Mingo,1.350630529,3.591106193,0.127954618,0.768427397,8.5180256,0.544088071,4.694539048,2.35290886,0.141422351,0.053560321,WR,0,0,0,0,0,0
2024,16,TB,Trey Palmer,1.482098959,3.590709977,0.124256309,1.001579222,12.31740748,0.203196694,1.943892262,1.50821107,0.13935206,0.037439111,WR,0,0,0,0,0,0
2024,18,IND,Josh Downs,1.495305224,2.810628362,0.088390086,1.095378874,12.77204109,0.274706788,2.462706564,1.806758289,0.223390857,0.020331023,WR,0,0,0,0,0,0
2024,19,MIN,Jordan Addison,1.467702336,2.645807544,0.089725316,0.926474119,9.985170668,0.368640189,3.772804586,2.344643224,0.193859343,0.0574862,WR,0,0,0,0,0,0
2024,12,CLE,Cedric Tillman,1.555829555,3.596768434,0.129945165,0.986510357,12.65375022,0.244384059,1.74321265,1.43071743,0.172002822,0.022539941,WR,0,0,0,0,0,0
2024,16,HOU,Tank Dell,1.495305224,2.810628362,0.088390086,1.095378874,12.77204109,0.274706788,2.462706564,1.806758289,0.223390857,0.020331023,WR,0,0,0,0,0,0
2024,19,DEN,Marvin Mims,1.495305224,2.810628362,0.088390086,1.095378874,12.77204109,0.274706788,2.462706564,1.806758289,0.223390857,0.020331023,WR,0,0,0,0,0,0
2024,15,CHI,Tyler Scott,1.382833747,3.362458623,0.150532631,0.847132626,10.19859879,0.265134906,1.797591175,1.501215243,0.132983234,0.016654866,WR,0,0,0,0,0,0
2024,18,NYG,Jalin Hyatt,1.555829555,3.596768434,0.129945165,0.986510357,12.65375022,0.244384059,1.74321265,1.43071743,0.172002822,0.022539941,WR,0,0,0,0,0,0
2024,17,TB,Ryan Miller,1.197525464,3.573937845,0.140132367,0.752817789,9.138762251,0.248276271,2.114605266,1.597964239,0.127207153,0.021950934,WR,0,0,0,0,0,0
2024,17,TB,Rakim Jarrett,1.197525464,3.573937845,0.140132367,0.752817789,9.138762251,0.248276271,2.114605266,1.597964239,0.127207153,0.021950934,WR,0,0,0,0,0,0
2024,18,SEA,Jake Bobo,1.197525464,3.573937845,0.140132367,0.752817789,9.138762251,0.248276271,2.114605266,1.597964239,0.127207153,0.021950934,WR,0,0,0,0,0,0
2024,8,SF,Ronnie Bell,1.197525464,3.573937845,0.140132367,0.752817789,9.138762251,0.248276271,2.114605266,1.597964239,0.127207153,0.021950934,WR,0,0,0,0,0,0
2024,17,DAL,Jalen Brooks,1.197525464,3.573937845,0.140132367,0.752817789,9.138762251,0.248276271,2.114605266,1.597964239,0.127207153,0.021950934,WR,0,0,0,0,0,0
2024,18,NE,Demario Douglas,1.482098959,3.590709977,0.124256309,1.001579222,12.31740748,0.203196694,1.943892262,1.50821107,0.13935206,0.037439111,WR,0,0,0,0,0,0
2024,18,CIN,Andrei Iosivas,1.482098959,3.590709977,0.124256309,1.001579222,12.31740748,0.203196694,1.943892262,1.50821107,0.13935206,0.037439111,WR,0,0,0,0,0,0
2024,20,HOU,Xavier Hutchinson,1.482098959,3.590709977,0.124256309,1.001579222,12.31740748,0.203196694,1.943892262,1.50821107,0.13935206,0.037439111,WR,0,0,0,0,0,0
2023,18,NO,A.T. Perry,1.482098959,3.590709977,0.124256309,1.001579222,12.31740748,0.203196694,1.943892262,1.50821107,0.13935206,0.037439111,WR,0,0,0,0,0,0
2024,18,NE,Kayshon Boutte,1.724698575,3.721117006,0.129853873,1.118870352,15.27316427,0.329472655,3.335735271,2.038704811,0.192255537,0.044328529,WR,0,0,0,0,0,0
2024,18,JAX,Parker Washington,1.724698575,3.721117006,0.129853873,1.118870352,15.27316427,0.329472655,3.335735271,2.038704811,0.192255537,0.044328529,WR,0,0,0,0,0,0
2024,19,LAC,Derius Davis,1.382833747,3.362458623,0.150532631,0.847132626,10.19859879,0.265134906,1.797591175,1.501215243,0.132983234,0.016654866,WR,0,0,0,0,0,0
2024,18,LV,Tre Tucker,1.555829555,3.596768434,0.129945165,0.986510357,12.65375022,0.244384059,1.74321265,1.43071743,0.172002822,0.022539941,WR,0,0,0,0,0,0
2024,17,ARI,Michael Wilson,1.555829555,3.596768434,0.129945165,0.986510357,12.65375022,0.244384059,1.74321265,1.43071743,0.172002822,0.022539941,WR,0,0,0,0,0,0
2024,19,LAC,Quentin Johnston,1.467702336,2.645807544,0.089725316,0.926474119,9.985170668,0.368640189,3.772804586,2.344643224,0.193859343,0.0574862,WR,0,0,0,0,0,0
2024,18,SEA,Jaxon Smith-Njigba,1.671083637,2.349212723,0.069684384,1.093319545,14.35484888,0.311366987,2.032931267,1.158212208,0.25048405,0.040023925,WR,0,0,0,0,0,0
2024,18,NYJ,Xavier Gipson,1.197525464,3.573937845,0.140132367,0.752817789,9.138762251,0.248276271,2.114605266,1.597964239,0.127207153,0.021950934,WR,0,0,0,0,0,0
2024,19,GB,Malik Heath,1.197525464,3.573937845,0.140132367,0.752817789,9.138762251,0.248276271,2.114605266,1.597964239,0.127207153,0.021950934,WR,0,0,0,0,0,0
2024,19,GB,Dontayvion Wicks,1.724698575,3.721117006,0.129853873,1.118870352,15.27316427,0.329472655,3.335735271,2.038704811,0.192255537,0.044328529,WR,0,0,0,0,0,0
2024,18,GB,Christian Watson,1.600409416,2.827763003,0.097515711,1.045306736,11.34915126,0.898881376,5.010558858,1.835366217,0.202288928,0.073949641,WR,0,0,0,0,0,0
2024,18,NYG,Wan'Dale Robinson,1.596516343,3.514549737,0.118743153,1.048591965,12.07065807,0.377634412,2.854902575,1.894773119,0.178523203,0.037971228,WR,0,0,0,0,0,0
2024,8,NE,Tyquan Thornton,1.596516343,3.514549737,0.118743153,1.048591965,12.07065807,0.377634412,2.854902575,1.894773119,0.178523203,0.037971228,WR,0,0,0,0,0,0
2024,7,KC,Skyy Moore,1.596516343,3.514549737,0.118743153,1.048591965,12.07065807,0.377634412,2.854902575,1.894773119,0.178523203,0.037971228,WR,0,0,0,0,0,0
2024,19,PIT,Calvin Austin III,1.382833747,3.362458623,0.150532631,0.847132626,10.19859879,0.265134906,1.797591175,1.501215243,0.132983234,0.016654866,WR,0,0,0,0,0,0
2024,19,GB,Romeo Doubs,1.382833747,3.362458623,0.150532631,0.847132626,10.19859879,0.265134906,1.797591175,1.501215243,0.132983234,0.016654866,WR,0,0,0,0,0,0
2024,18,DAL,KaVontae Turpin,1.197525464,3.573937845,0.140132367,0.752817789,9.138762251,0.248276271,2.114605266,1.597964239,0.127207153,0.021950934,WR,0,0,0,0,0,0
2023,17,CHI,Velus Jones,1.555829555,3.596768434,0.129945165,0.986510357,12.65375022,0.244384059,1.74321265,1.43071743,0.172002822,0.022539941,WR,0,0,0,0,0,0
2024,6,TEN,Treylon Burks,1.350630529,3.591106193,0.127954618,0.768427397,8.5180256,0.544088071,4.694539048,2.35290886,0.141422351,0.053560321,WR,0,0,0,0,0,0
2024,22,PHI,Jahan Dotson,1.350630529,3.591106193,0.127954618,0.768427397,8.5180256,0.544088071,4.694539048,2.35290886,0.141422351,0.053560321,WR,0,0,0,0,0,0
2024,18,NYJ,Garrett Wilson,1.600409416,2.827763003,0.097515711,1.045306736,11.34915126,0.898881376,5.010558858,1.835366217,0.202288928,0.073949641,WR,0,0,0,0,0,0
2024,18,DAL,Jalen Tolbert,1.555829555,3.596768434,0.129945165,0.986510357,12.65375022,0.244384059,1.74321265,1.43071743,0.172002822,0.022539941,WR,0,0,0,0,0,0
2024,18,IND,Alec Pierce,1.495305224,2.810628362,0.088390086,1.095378874,12.77204109,0.274706788,2.462706564,1.806758289,0.223390857,0.020331023,WR,0,0,0,0,0,0
2024,20,HOU,John Metchie III,1.596516343,3.514549737,0.118743153,1.048591965,12.07065807,0.377634412,2.854902575,1.894773119,0.178523203,0.037971228,WR,0,0,0,0,0,0
2024,6,NO,Rashid Shaheed,1.74187616,3.093529573,0.09376398,1.111434611,14.06305039,0.172914497,1.41785982,1.116681262,0.198632272,0.013180615,WR,0,0,0,0,0,0
2024,16,CAR,Deven Thompkins,1.197525464,3.573937845,0.140132367,0.752817789,9.138762251,0.248276271,2.114605266,1.597964239,0.127207153,0.021950934,WR,0,0,0,0,0,0
2024,5,PIT,Brandon Johnson,1.197525464,3.573937845,0.140132367,0.752817789,9.138762251,0.248276271,2.114605266,1.597964239,0.127207153,0.021950934,WR,0,0,0,0,0,0
2024,17,CLE,Mike Woods,1.197525464,3.573937845,0.140132367,0.752817789,9.138762251,0.248276271,2.114605266,1.597964239,0.127207153,0.021950934,WR,0,0,0,0,0,0
2024,19,MIN,Jalen Nailor,1.482098959,3.590709977,0.124256309,1.001579222,12.31740748,0.203196694,1.943892262,1.50821107,0.13935206,0.037439111,WR,0,0,0,0,0,0
2023,18,TEN,Kyle Philips,1.724698575,3.721117006,0.129853873,1.118870352,15.27316427,0.329472655,3.335735271,2.038704811,0.192255537,0.044328529,WR,0,0,0,0,0,0
2022,13,DEN,Montrell Washington,1.724698575,3.721117006,0.129853873,1.118870352,15.27316427,0.329472655,3.335735271,2.038704811,0.192255537,0.044328529,WR,0,0,0,0,0,0
2024,21,BUF,Khalil Shakir,1.582038682,3.666753881,0.120682587,1.058181333,14.41916814,0.267753815,2.175351912,1.757619499,0.17547294,0.029963353,WR,0,0,0,0,0,0
2024,2,CLE,David Bell,1.555829555,3.596768434,0.129945165,0.986510357,12.65375022,0.244384059,1.74321265,1.43071743,0.172002822,0.022539941,WR,0,0,0,0,0,0
2024,19,PIT,George Pickens,1.495305224,2.810628362,0.088390086,1.095378874,12.77204109,0.274706788,2.462706564,1.806758289,0.223390857,0.020331023,WR,0,0,0,0,0,0
2024,20,DET,Jameson Williams,1.467702336,2.645807544,0.089725316,0.926474119,9.985170668,0.368640189,3.772804586,2.344643224,0.193859343,0.0574862,WR,0,0,0,0,0,0
2024,9,NO,Chris Olave,1.467702336,2.645807544,0.089725316,0.926474119,9.985170668,0.368640189,3.772804586,2.344643224,0.193859343,0.0574862,WR,0,0,0,0,0,0
2024,18,ATL,Drake London,1.671083637,2.349212723,0.069684384,1.093319545,14.35484888,0.311366987,2.032931267,1.158212208,0.25048405,0.040023925,WR,0,0,0,0,0,0
2024,18,NO,Kevin Austin Jr.,1.197525464,3.573937845,0.140132367,0.752817789,9.138762251,0.248276271,2.114605266,1.597964239,0.127207153,0.021950934,WR,0,0,0,0,0,0
2023,17,GB,Samori Toure,1.197525464,3.573937845,0.140132367,0.752817789,9.138762251,0.248276271,2.114605266,1.597964239,0.127207153,0.021950934,WR,0,0,0,0,0,0
2024,19,GB,Bo Melton,1.482098959,3.590709977,0.124256309,1.001579222,12.31740748,0.203196694,1.943892262,1.50821107,0.13935206,0.037439111,WR,0,0,0,0,0,0
2022,13,CLE,Anthony Schwartz,1.555829555,3.596768434,0.129945165,0.986510357,12.65375022,0.244384059,1.74321265,1.43071743,0.172002822,0.022539941,WR,0,0,0,0,0,0
2023,6,IND,Amari Rodgers,1.555829555,3.596768434,0.129945165,0.986510357,12.65375022,0.244384059,1.74321265,1.43071743,0.172002822,0.022539941,WR,0,0,0,0,0,0
2024,17,LAC,Joshua Palmer,1.791396519,3.331962589,0.124185825,1.219657883,12.77788066,0.278314544,1.530133556,1.061166448,0.183926878,0.033486881,WR,0,0,0,0,0,0
2024,18,CLE,Elijah Moore,1.600409416,2.827763003,0.097515711,1.045306736,11.34915126,0.898881376,5.010558858,1.835366217,0.202288928,0.073949641,WR,0,0,0,0,0,0
2024,20,DET,Amon-Ra St. Brown,1.895984361,3.393466573,0.104867875,1.395576061,14.42632324,0.236361015,2.503553109,1.836118724,0.259018878,0.021101502,WR,0,0,0,0,0,0
2024,17,LV,Terrace Marshall Jr.,1.596516343,3.514549737,0.118743153,1.048591965,12.07065807,0.377634412,2.854902575,1.894773119,0.178523203,0.037971228,WR,0,0,0,0,0,0
2023,18,ARI,Rondale Moore,1.596516343,3.514549737,0.118743153,1.048591965,12.07065807,0.377634412,2.854902575,1.894773119,0.178523203,0.037971228,WR,0,0,0,0,0,0
2024,13,CLE,Kadarius Toney,1.350630529,3.591106193,0.127954618,0.768427397,8.5180256,0.544088071,4.694539048,2.35290886,0.141422351,0.053560321,WR,0,0,0,0,0,0
2024,22,PHI,DeVonta Smith,1.593776486,2.373964207,0.076620517,1.135102906,14.34185433,0.385377395,2.27687357,1.450335801,0.245237373,0.04232416,WR,0,0,0,0,0,0
2024,18,CIN,Ja'Marr Chase,1.593776486,2.373964207,0.076620517,1.135102906,14.34185433,0.385377395,2.27687357,1.450335801,0.245237373,0.04232416,WR,0,0,0,0,0,0
2024,6,CLE,Jaelon Darden,1.382833747,3.362458623,0.150532631,0.847132626,10.19859879,0.265134906,1.797591175,1.501215243,0.132983234,0.016654866,WR,0,0,0,0,0,0
2024,16,PIT,Ben Skowronek,1.197525464,3.573937845,0.140132367,0.752817789,9.138762251,0.248276271,2.114605266,1.597964239,0.127207153,0.021950934,WR,0,0,0,0,0,0
2024,20,LA,Tutu Atwell,1.596516343,3.514549737,0.118743153,1.048591965,12.07065807,0.377634412,2.854902575,1.894773119,0.178523203,0.037971228,WR,0,0,0,0,0,0
2022,9,WAS,Dax Milne,1.197525464,3.573937845,0.140132367,0.752817789,9.138762251,0.248276271,2.114605266,1.597964239,0.127207153,0.021950934,WR,0,0,0,0,0,0
2022,18,TEN,Racey McMath,1.482098959,3.590709977,0.124256309,1.001579222,12.31740748,0.203196694,1.943892262,1.50821107,0.13935206,0.037439111,WR,0,0,0,0,0,0
2024,9,LAC,Simi Fehoko,1.724698575,3.721117006,0.129853873,1.118870352,15.27316427,0.329472655,3.335735271,2.038704811,0.192255537,0.044328529,WR,0,0,0,0,0,0
2023,18,CAR,Ihmir Smith-Marsette,1.724698575,3.721117006,0.129853873,1.118870352,15.27316427,0.329472655,3.335735271,2.038704811,0.192255537,0.044328529,WR,0,0,0,0,0,0
2024,20,BAL,Tylan Wallace,1.382833747,3.362458623,0.150532631,0.847132626,10.19859879,0.265134906,1.797591175,1.501215243,0.132983234,0.016654866,WR,0,0,0,0,0,0
2024,21,WAS,Dyami Brown,1.791396519,3.331962589,0.124185825,1.219657883,12.77788066,0.278314544,1.530133556,1.061166448,0.183926878,0.033486881,WR,0,0,0,0,0,0
2024,17,MIA,Dee Eskridge,1.596516343,3.514549737,0.118743153,1.048591965,12.07065807,0.377634412,2.854902575,1.894773119,0.178523203,0.037971228,WR,0,0,0,0,0,0
2024,18,MIA,Jaylen Waddle,1.600409416,2.827763003,0.097515711,1.045306736,11.34915126,0.898881376,5.010558858,1.835366217,0.202288928,0.073949641,WR,0,0,0,0,0,0
2022,18,CAR,Shi Smith,1.482098959,3.590709977,0.124256309,1.001579222,12.31740748,0.203196694,1.943892262,1.50821107,0.13935206,0.037439111,WR,0,0,0,0,0,0
2024,20,HOU,Nico Collins,1.495305224,2.810628362,0.088390086,1.095378874,12.77204109,0.274706788,2.462706564,1.806758289,0.223390857,0.020331023,WR,0,0,0,0,0,0
2024,20,BAL,Rashod Bateman,1.600409416,2.827763003,0.097515711,1.045306736,11.34915126,0.898881376,5.010558858,1.835366217,0.202288928,0.073949641,WR,0,0,0,0,0,0
2024,13,LV,DJ Turner,1.197525464,3.573937845,0.140132367,0.752817789,9.138762251,0.248276271,2.114605266,1.597964239,0.127207153,0.021950934,WR,0,0,0,0,0,0
2024,17,JAX,Tim Jones,1.197525464,3.573937845,0.140132367,0.752817789,9.138762251,0.248276271,2.114605266,1.597964239,0.127207153,0.021950934,WR,0,0,0,0,0,0
2023,13,CAR,Mike Strachan,1.482098959,3.590709977,0.124256309,1.001579222,12.31740748,0.203196694,1.943892262,1.50821107,0.13935206,0.037439111,WR,0,0,0,0,0,0
2022,10,DEN,Tyrie Cleveland,1.197525464,3.573937845,0.140132367,0.752817789,9.138762251,0.248276271,2.114605266,1.597964239,0.127207153,0.021950934,WR,0,0,0,0,0,0
2024,18,LA,Tyler Johnson,1.582038682,3.666753881,0.120682587,1.058181333,14.41916814,0.267753815,2.175351912,1.757619499,0.17547294,0.029963353,WR,0,0,0,0,0,0
2024,19,PIT,Van Jefferson,1.791396519,3.331962589,0.124185825,1.219657883,12.77788066,0.278314544,1.530133556,1.061166448,0.183926878,0.033486881,WR,0,0,0,0,0,0
2022,8,DEN,K.J. Hamler,1.596516343,3.514549737,0.118743153,1.048591965,12.07065807,0.377634412,2.854902575,1.894773119,0.178523203,0.037971228,WR,0,0,0,0,0,0
2024,18,CIN,Tee Higgins,1.593776486,2.373964207,0.076620517,1.135102906,14.34185433,0.385377395,2.27687357,1.450335801,0.245237373,0.04232416,WR,0,0,0,0,0,0
2024,18,CLE,Jerry Jeudy,1.593776486,2.373964207,0.076620517,1.135102906,14.34185433,0.385377395,2.27687357,1.450335801,0.245237373,0.04232416,WR,0,0,0,0,0,0
2020,17,PHI,John Hightower,1.724698575,3.721117006,0.129853873,1.118870352,15.27316427,0.329472655,3.335735271,2.038704811,0.192255537,0.044328529,WR,0,0,0,0,0,0
2024,14,LAC,Jalen Reagor,1.350630529,3.591106193,0.127954618,0.768427397,8.5180256,0.544088071,4.694539048,2.35290886,0.141422351,0.053560321,WR,0,0,0,0,0,0
2021,19,LV,Bryan Edwards,1.555829555,3.596768434,0.129945165,0.986510357,12.65375022,0.244384059,1.74321265,1.43071743,0.172002822,0.022539941,WR,0,0,0,0,0,0
2023,18,NO,Lynn Bowden,1.555829555,3.596768434,0.129945165,0.986510357,12.65375022,0.244384059,1.74321265,1.43071743,0.172002822,0.022539941,WR,0,0,0,0,0,0
2024,16,DAL,CeeDee Lamb,1.593776486,2.373964207,0.076620517,1.135102906,14.34185433,0.385377395,2.27687357,1.450335801,0.245237373,0.04232416,WR,0,0,0,0,0,0
2020,17,LV,Henry Ruggs,1.350630529,3.591106193,0.127954618,0.768427397,8.5180256,0.544088071,4.694539048,2.35290886,0.141422351,0.053560321,WR,0,0,0,0,0,0
2024,10,NE,K.J. Osborn,1.582038682,3.666753881,0.120682587,1.058181333,14.41916814,0.267753815,2.175351912,1.757619499,0.17547294,0.029963353,WR,0,0,0,0,0,0
2024,17,JAX,Devin Duvernay,1.791396519,3.331962589,0.124185825,1.219657883,12.77788066,0.278314544,1.530133556,1.061166448,0.183926878,0.033486881,WR,0,0,0,0,0,0
2023,18,MIA,Chase Claypool,1.791396519,3.331962589,0.124185825,1.219657883,12.77788066,0.278314544,1.530133556,1.061166448,0.183926878,0.033486881,WR,0,0,0,0,0,0
2024,19,MIN,Justin Jefferson,1.593776486,2.373964207,0.076620517,1.135102906,14.34185433,0.385377395,2.27687357,1.450335801,0.245237373,0.04232416,WR,0,0,0,0,0,0
2024,17,ATL,Darnell Mooney,1.582038682,3.666753881,0.120682587,1.058181333,14.41916814,0.267753815,2.175351912,1.757619499,0.17547294,0.029963353,WR,0,0,0,0,0,0
2022,4,DET,Quintez Cephus,1.724698575,3.721117006,0.129853873,1.118870352,15.27316427,0.329472655,3.335735271,2.038704811,0.192255537,0.044328529,WR,0,0,0,0,0,0
2023,19,PHI,Quez Watkins,1.482098959,3.590709977,0.124256309,1.001579222,12.31740748,0.203196694,1.943892262,1.50821107,0.13935206,0.037439111,WR,0,0,0,0,0,0
2024,8,SEA,Laviska Shenault Jr.,1.350630529,3.591106193,0.127954618,0.768427397,8.5180256,0.544088071,4.694539048,2.35290886,0.141422351,0.053560321,WR,0,0,0,0,0,0
2024,7,SF,Brandon Aiyuk,1.600409416,2.827763003,0.097515711,1.045306736,11.34915126,0.898881376,5.010558858,1.835366217,0.202288928,0.073949641,WR,0,0,0,0,0,0
2024,18,SF,Jauan Jennings,1.946552601,2.331780011,0.063314585,1.404813539,18.13077234,0.406542055,2.984902437,2.109588124,0.233028672,0.041474613,WR,0,0,0,0,0,0
2022,17,NYJ,Denzel Mims,1.596516343,3.514549737,0.118743153,1.048591965,12.07065807,0.377634412,2.854902575,1.894773119,0.178523203,0.037971228,WR,0,0,0,0,0,0
2024,16,CHI,Collin Johnson,1.724698575,3.721117006,0.129853873,1.118870352,15.27316427,0.329472655,3.335735271,2.038704811,0.192255537,0.044328529,WR,0,0,0,0,0,0
2024,18,IND,Michael Pittman Jr.,1.600409416,2.827763003,0.097515711,1.045306736,11.34915126,0.898881376,5.010558858,1.835366217,0.202288928,0.073949641,WR,0,0,0,0,0,0
2022,18,DEN,Freddie Swain,1.482098959,3.590709977,0.124256309,1.001579222,12.31740748,0.203196694,1.943892262,1.50821107,0.13935206,0.037439111,WR,0,0,0,0,0,0
2023,18,DET,Donovan Peoples-Jones,1.582038682,3.666753881,0.120682587,1.058181333,14.41916814,0.267753815,2.175351912,1.757619499,0.17547294,0.029963353,WR,0,0,0,0,0,0
2022,18,NO,Marquez Callaway,1.197525464,3.573937845,0.140132367,0.752817789,9.138762251,0.248276271,2.114605266,1.597964239,0.127207153,0.021950934,WR,0,0,0,0,0,0
2024,11,JAX,Gabe Davis,1.502202555,3.312280686,0.137882084,1.008671611,12.16788934,0.223241066,1.767149344,1.498355845,0.166746322,0,WR,0,0,0,0,0,0
2024,18,TEN,Nick Westbrook-Ikhine,1.523163477,3.209741328,0.117337404,1.072101512,13.24672165,0.184570005,1.440886226,1.147360821,0.188061008,0.017853414,WR,0,0,0,0,0,0
2024,10,NYG,Isaiah Hodgins,1.482098959,3.590709977,0.124256309,1.001579222,12.31740748,0.203196694,1.943892262,1.50821107,0.13935206,0.037439111,WR,0,0,0,0,0,0
2020,18,WAS,Isaiah Wright,1.197525464,3.573937845,0.140132367,0.752817789,9.138762251,0.248276271,2.114605266,1.597964239,0.127207153,0.021950934,WR,0,0,0,0,0,0
2024,14,CLE,James Proche,1.482098959,3.590709977,0.124256309,1.001579222,12.31740748,0.203196694,1.943892262,1.50821107,0.13935206,0.037439111,WR,0,0,0,0,0,0
2022,17,DEN,Kendall Hinton,1.197525464,3.573937845,0.140132367,0.752817789,9.138762251,0.248276271,2.114605266,1.597964239,0.127207153,0.021950934,WR,0,0,0,0,0,0
2024,17,SF,Deebo Samuel,2.018546352,3.383297009,0.11777899,1.212714073,15.10250085,0.965729096,4.519661132,1.738329552,0.179198855,0.036560329,WR,0,0,0,0,0,0
2023,16,PIT,Miles Boykin,1.555829555,3.596768434,0.129945165,0.986510357,12.65375022,0.244384059,1.74321265,1.43071743,0.172002822,0.022539941,WR,0,0,0,0,0,0
2024,22,PHI,A.J. Brown,1.568933871,2.867633321,0.087116179,1.355556119,14.82277064,0.289678294,2.094843771,1.496366145,0.259302437,0.033002586,WR,0,0,0,0,0,0
2024,22,KC,Marquise Brown,2.018546352,3.383297009,0.11777899,1.212714073,15.10250085,0.965729096,4.519661132,1.738329552,0.179198855,0.036560329,WR,0,0,0,0,0,0
2024,21,WAS,Terry McLaurin,1.568933871,2.867633321,0.087116179,1.355556119,14.82277064,0.289678294,2.094843771,1.496366145,0.259302437,0.033002586,WR,0,0,0,0,0,0
2023,2,PIT,Gunner Olszewski,1.197525464,3.573937845,0.140132367,0.752817789,9.138762251,0.248276271,2.114605266,1.597964239,0.127207153,0.021950934,WR,0,0,0,0,0,0
2024,18,SEA,DK Metcalf,2.057601013,3.461023955,0.10336274,1.43932592,17.02162935,0.233536531,1.579267747,1.174982795,0.193029874,0.03914858,WR,0,0,0,0,0,0
2024,13,PHI,Parris Campbell,1.596516343,3.514549737,0.118743153,1.048591965,12.07065807,0.377634412,2.854902575,1.894773119,0.178523203,0.037971228,WR,0,0,0,0,0,0
